"site_code","tree_id","tree_core_id","year","value","detrend_value"
"P800046ABAL",5,"08A",1959,"215.0","90.0"
"P800046ABAL",5,"08A",1960,"202.0","83.0"
"P800046ABAL",5,"08A",1961,"254.0","103.0"
"P800046ABAL",5,"08A",1962,"221.0","88.0"
"P800046ABAL",5,"08A",1963,"227.0","89.0"
"P800046ABAL",5,"08A",1964,"262.0","101.0"
"P800046ABAL",5,"08A",1965,"315.0","119.0"
"P800046ABAL",5,"08A",1966,"316.0","118.0"
"P800046ABAL",5,"08A",1967,"253.0","93.0"
"P800046ABAL",5,"08A",1968,"326.0","117.0"
"P800046ABAL",5,"08A",1969,"322.0","114.0"
"P800046ABAL",5,"08A",1970,"406.0","142.0"
"P800046ABAL",5,"08A",1971,"336.0","116.0"
"P800046ABAL",5,"08A",1972,"386.0","131.0"
"P800046ABAL",5,"08A",1973,"275.0","92.0"
"P800046ABAL",5,"08A",1974,"264.0","87.0"
"P800046ABAL",5,"08A",1975,"250.0","81.0"
"P800046ABAL",5,"08A",1976,"194.0","62.0"
"P800046ABAL",5,"08A",1977,"228.0","72.0"
"P800046ABAL",5,"08A",1978,"266.0","83.0"
"P800046ABAL",5,"08A",1979,"264.0","82.0"
"P800046ABAL",5,"08A",1980,"245.0","75.0"
"P800046ABAL",5,"08A",1981,"327.0","99.0"
"P800046ABAL",5,"08A",1982,"326.0","97.0"
"P800046ABAL",5,"08A",1983,"274.0","81.0"
"P800046ABAL",5,"08A",1984,"302.0","88.0"
"P800046ABAL",5,"08A",1985,"404.0","117.0"
"P800046ABAL",5,"08A",1986,"404.0","116.0"
"P800046ABAL",5,"08A",1987,"478.0","137.0"
"P800046ABAL",5,"08A",1988,"422.0","120.0"
"P800046ABAL",5,"08A",1989,"481.0","136.0"
"P800046ABAL",5,"08A",1990,"368.0","103.0"
"P800046ABAL",5,"08A",1991,"390.0","109.0"
"P800046ABAL",5,"08A",1992,"350.0","98.0"
"P800046ABAL",5,"08A",1993,"268.0","75.0"
"P800046ABAL",5,"08A",1994,"379.0","106.0"
"P800046ABAL",5,"08A",1995,"266.0","74.0"
"P800046ABAL",5,"08A",1996,"274.0","77.0"
"P800046ABAL",5,"08A",1997,"484.0","136.0"
"P800046ABAL",5,"08A",1998,"447.0","126.0"
"P800046ABAL",5,"08A",1999,"572.0","162.0"
"P800046ABAL",5,"08A",2000,"456.0","130.0"
"P800046ABAL",5,"08A",2001,"480.0","137.0"
"P800046ABAL",5,"08A",2002,"550.0","159.0"
"P800046ABAL",5,"08A",2003,"324.0","94.0"
"P800046ABAL",5,"08A",2004,"285.0","84.0"
"P800046ABAL",5,"08A",2005,"339.0","101.0"
"P800046ABAL",5,"08A",2006,"221.0","67.0"
"P800046ABAL",5,"08A",2007,"248.0","76.0"
"P800046ABAL",5,"08A",2008,"322.0","100.0"
"P800046ABAL",5,"08A",2009,"322.0","102.0"
"P800046ABAL",5,"08A",2010,"264.0","85.0"
"P800046ABAL",5,"08A",2011,"379.0","124.0"
"P800046ABAL",5,"08A",2012,"348.0","116.0"
"P800046ABAL",5,"08A",2013,"208.0","70.0"
"P800046ABAL",5,"08A",2014,"341.0","118.0"
"P800046ABAL",5,"08A",2015,"259.0","91.0"
"P800046ABAL",5,"08A",2016,"255.0","92.0"
"P800046ABAL",5,"08A",2017,"214.0","79.0"
"P800046ABAL",5,"08A",2018,"179.0","67.0"
"P800046ABAL",5,"08A",2019,"156.0","60.0"
"P800046ABAL",5,"08A",2020,"220.0","87.0"
"P800046ABAL",5,"08A",2021,"228.0","92.0"
"P800046ABAL",6,"08B",1897,"NULL","NULL"
"P800046ABAL",6,"08B",1898,"NULL","NULL"
"P800046ABAL",6,"08B",1899,"NULL","NULL"
"P800046ABAL",6,"08B",1900,"NULL","NULL"
"P800046ABAL",6,"08B",1901,"NULL","NULL"
"P800046ABAL",6,"08B",1902,"NULL","NULL"
"P800046ABAL",6,"08B",1903,"NULL","NULL"
"P800046ABAL",6,"08B",1904,"NULL","NULL"
"P800046ABAL",6,"08B",1905,"172.0","64.0"
"P800046ABAL",6,"08B",1906,"281.0","105.0"
"P800046ABAL",6,"08B",1907,"280.0","105.0"
"P800046ABAL",6,"08B",1908,"282.0","107.0"
"P800046ABAL",6,"08B",1909,"252.0","96.0"
"P800046ABAL",6,"08B",1910,"232.0","89.0"
"P800046ABAL",6,"08B",1911,"230.0","89.0"
"P800046ABAL",6,"08B",1912,"220.0","85.0"
"P800046ABAL",6,"08B",1913,"229.0","90.0"
"P800046ABAL",6,"08B",1914,"425.0","168.0"
"P800046ABAL",6,"08B",1915,"297.0","118.0"
"P800046ABAL",6,"08B",1916,"377.0","151.0"
"P800046ABAL",6,"08B",1917,"185.0","75.0"
"P800046ABAL",6,"08B",1918,"244.0","99.0"
"P800046ABAL",6,"08B",1919,"258.0","106.0"
"P800046ABAL",6,"08B",1920,"254.0","105.0"
"P800046ABAL",6,"08B",1921,"184.0","77.0"
"P800046ABAL",6,"08B",1922,"168.0","71.0"
"P800046ABAL",6,"08B",1923,"245.0","104.0"
"P800046ABAL",6,"08B",1924,"244.0","104.0"
"P800046ABAL",6,"08B",1925,"237.0","102.0"
"P800046ABAL",6,"08B",1926,"278.0","121.0"
"P800046ABAL",6,"08B",1927,"311.0","137.0"
"P800046ABAL",6,"08B",1928,"258.0","115.0"
"P800046ABAL",6,"08B",1929,"127.0","57.0"
"P800046ABAL",6,"08B",1930,"213.0","97.0"
"P800046ABAL",6,"08B",1931,"299.0","137.0"
"P800046ABAL",6,"08B",1932,"295.0","136.0"
"P800046ABAL",6,"08B",1933,"254.0","119.0"
"P800046ABAL",6,"08B",1934,"228.0","107.0"
"P800046ABAL",6,"08B",1935,"252.0","120.0"
"P800046ABAL",6,"08B",1936,"298.0","143.0"
"P800046ABAL",6,"08B",1937,"280.0","136.0"
"P800046ABAL",6,"08B",1938,"264.0","129.0"
"P800046ABAL",6,"08B",1939,"329.0","162.0"
"P800046ABAL",6,"08B",1940,"69.0","34.0"
"P800046ABAL",6,"08B",1941,"34.0","17.0"
"P800046ABAL",6,"08B",1942,"56.0","28.0"
"P800046ABAL",6,"08B",1943,"85.0","43.0"
"P800046ABAL",6,"08B",1944,"126.0","64.0"
"P800046ABAL",6,"08B",1945,"148.0","75.0"
"P800046ABAL",6,"08B",1946,"230.0","117.0"
"P800046ABAL",6,"08B",1947,"135.0","69.0"
"P800046ABAL",6,"08B",1948,"159.0","81.0"
"P800046ABAL",6,"08B",1949,"151.0","77.0"
"P800046ABAL",6,"08B",1950,"158.0","80.0"
"P800046ABAL",6,"08B",1951,"188.0","95.0"
"P800046ABAL",6,"08B",1952,"145.0","73.0"
"P800046ABAL",6,"08B",1953,"173.0","87.0"
"P800046ABAL",6,"08B",1954,"105.0","52.0"
"P800046ABAL",6,"08B",1955,"181.0","90.0"
"P800046ABAL",6,"08B",1956,"170.0","84.0"
"P800046ABAL",6,"08B",1957,"182.0","89.0"
"P800046ABAL",6,"08B",1958,"161.0","78.0"
"P800046ABAL",6,"08B",1959,"176.0","84.0"
"P800046ABAL",6,"08B",1960,"151.0","71.0"
"P800046ABAL",6,"08B",1961,"190.0","89.0"
"P800046ABAL",6,"08B",1962,"114.0","53.0"
"P800046ABAL",6,"08B",1963,"192.0","88.0"
"P800046ABAL",6,"08B",1964,"252.0","114.0"
"P800046ABAL",6,"08B",1965,"356.0","159.0"
"P800046ABAL",6,"08B",1966,"358.0","159.0"
"P800046ABAL",6,"08B",1967,"347.0","152.0"
"P800046ABAL",6,"08B",1968,"327.0","142.0"
"P800046ABAL",6,"08B",1969,"348.0","150.0"
"P800046ABAL",6,"08B",1970,"419.0","179.0"
"P800046ABAL",6,"08B",1971,"331.0","140.0"
"P800046ABAL",6,"08B",1972,"356.0","150.0"
"P800046ABAL",6,"08B",1973,"264.0","110.0"
"P800046ABAL",6,"08B",1974,"261.0","108.0"
"P800046ABAL",6,"08B",1975,"187.0","77.0"
"P800046ABAL",6,"08B",1976,"174.0","71.0"
"P800046ABAL",6,"08B",1977,"181.0","74.0"
"P800046ABAL",6,"08B",1978,"235.0","95.0"
"P800046ABAL",6,"08B",1979,"218.0","88.0"
"P800046ABAL",6,"08B",1980,"214.0","85.0"
"P800046ABAL",6,"08B",1981,"253.0","100.0"
"P800046ABAL",6,"08B",1982,"241.0","95.0"
"P800046ABAL",6,"08B",1983,"224.0","88.0"
"P800046ABAL",6,"08B",1984,"196.0","76.0"
"P800046ABAL",6,"08B",1985,"256.0","99.0"
"P800046ABAL",6,"08B",1986,"208.0","80.0"
"P800046ABAL",6,"08B",1987,"258.0","99.0"
"P800046ABAL",6,"08B",1988,"272.0","104.0"
"P800046ABAL",6,"08B",1989,"323.0","122.0"
"P800046ABAL",6,"08B",1990,"198.0","74.0"
"P800046ABAL",6,"08B",1991,"180.0","67.0"
"P800046ABAL",6,"08B",1992,"167.0","62.0"
"P800046ABAL",6,"08B",1993,"183.0","68.0"
"P800046ABAL",6,"08B",1994,"232.0","85.0"
"P800046ABAL",6,"08B",1995,"198.0","72.0"
"P800046ABAL",6,"08B",1996,"220.0","80.0"
"P800046ABAL",6,"08B",1997,"392.0","141.0"
"P800046ABAL",6,"08B",1998,"349.0","125.0"
"P800046ABAL",6,"08B",1999,"311.0","111.0"
"P800046ABAL",6,"08B",2000,"332.0","118.0"
"P800046ABAL",6,"08B",2001,"414.0","146.0"
"P800046ABAL",6,"08B",2002,"427.0","151.0"
"P800046ABAL",6,"08B",2003,"269.0","95.0"
"P800046ABAL",6,"08B",2004,"267.0","94.0"
"P800046ABAL",6,"08B",2005,"305.0","107.0"
"P800046ABAL",6,"08B",2006,"218.0","76.0"
"P800046ABAL",6,"08B",2007,"259.0","90.0"
"P800046ABAL",6,"08B",2008,"451.0","157.0"
"P800046ABAL",6,"08B",2009,"460.0","160.0"
"P800046ABAL",6,"08B",2010,"290.0","101.0"
"P800046ABAL",6,"08B",2011,"336.0","117.0"
"P800046ABAL",6,"08B",2012,"280.0","97.0"
"P800046ABAL",6,"08B",2013,"244.0","85.0"
"P800046ABAL",6,"08B",2014,"315.0","110.0"
"P800046ABAL",6,"08B",2015,"227.0","79.0"
"P800046ABAL",6,"08B",2016,"372.0","130.0"
"P800046ABAL",6,"08B",2017,"231.0","81.0"
"P800046ABAL",6,"08B",2018,"212.0","74.0"
"P800046ABAL",6,"08B",2019,"190.0","67.0"
"P800046ABAL",6,"08B",2020,"261.0","92.0"
"P800046ABAL",6,"08B",2021,"208.0","73.0"
"P800046ABAL",7,"09A",1897,"NULL","NULL"
"P800046ABAL",7,"09A",1898,"NULL","NULL"
"P800046ABAL",7,"09A",1899,"NULL","NULL"
"P800046ABAL",7,"09A",1900,"NULL","NULL"
"P800046ABAL",7,"09A",1901,"NULL","NULL"
"P800046ABAL",7,"09A",1902,"NULL","NULL"
"P800046ABAL",7,"09A",1903,"NULL","NULL"
"P800046ABAL",7,"09A",1904,"NULL","NULL"
"P800046ABAL",7,"09A",1905,"NULL","NULL"
"P800046ABAL",7,"09A",1906,"NULL","NULL"
"P800046ABAL",7,"09A",1907,"NULL","NULL"
"P800046ABAL",7,"09A",1908,"NULL","NULL"
"P800046ABAL",7,"09A",1909,"NULL","NULL"
"P800046ABAL",7,"09A",1910,"NULL","NULL"
"P800046ABAL",7,"09A",1911,"NULL","NULL"
"P800046ABAL",7,"09A",1912,"NULL","NULL"
"P800046ABAL",7,"09A",1913,"NULL","NULL"
"P800046ABAL",7,"09A",1914,"NULL","NULL"
"P800046ABAL",7,"09A",1915,"NULL","NULL"
"P800046ABAL",7,"09A",1916,"NULL","NULL"
"P800046ABAL",7,"09A",1917,"NULL","NULL"
"P800046ABAL",7,"09A",1918,"NULL","NULL"
"P800046ABAL",7,"09A",1919,"NULL","NULL"
"P800046ABAL",7,"09A",1920,"NULL","NULL"
"P800046ABAL",7,"09A",1921,"NULL","NULL"
"P800046ABAL",7,"09A",1922,"NULL","NULL"
"P800046ABAL",7,"09A",1923,"NULL","NULL"
"P800046ABAL",7,"09A",1924,"NULL","NULL"
"P800046ABAL",7,"09A",1925,"NULL","NULL"
"P800046ABAL",7,"09A",1926,"NULL","NULL"
"P800046ABAL",7,"09A",1927,"NULL","NULL"
"P800046ABAL",7,"09A",1928,"NULL","NULL"
"P800046ABAL",7,"09A",1929,"NULL","NULL"
"P800046ABAL",7,"09A",1930,"NULL","NULL"
"P800046ABAL",7,"09A",1931,"NULL","NULL"
"P800046ABAL",7,"09A",1932,"NULL","NULL"
"P800046ABAL",7,"09A",1933,"NULL","NULL"
"P800046ABAL",7,"09A",1934,"NULL","NULL"
"P800046ABAL",7,"09A",1935,"NULL","NULL"
"P800046ABAL",7,"09A",1936,"NULL","NULL"
"P800046ABAL",7,"09A",1937,"NULL","NULL"
"P800046ABAL",7,"09A",1938,"NULL","NULL"
"P800046ABAL",7,"09A",1939,"484.0","82.0"
"P800046ABAL",7,"09A",1940,"691.0","120.0"
"P800046ABAL",7,"09A",1941,"745.0","134.0"
"P800046ABAL",7,"09A",1942,"673.0","126.0"
"P800046ABAL",7,"09A",1943,"616.0","119.0"
"P800046ABAL",7,"09A",1944,"568.0","114.0"
"P800046ABAL",7,"09A",1945,"510.0","107.0"
"P800046ABAL",7,"09A",1946,"516.0","112.0"
"P800046ABAL",7,"09A",1947,"317.0","72.0"
"P800046ABAL",7,"09A",1948,"232.0","55.0"
"P800046ABAL",7,"09A",1949,"236.0","58.0"
"P800046ABAL",7,"09A",1950,"308.0","80.0"
"P800046ABAL",7,"09A",1951,"336.0","91.0"
"P800046ABAL",7,"09A",1952,"319.0","90.0"
"P800046ABAL",7,"09A",1953,"530.0","156.0"
"P800046ABAL",7,"09A",1954,"404.0","124.0"
"P800046ABAL",7,"09A",1955,"405.0","130.0"
"P800046ABAL",7,"09A",1956,"286.0","96.0"
"P800046ABAL",7,"09A",1957,"296.0","104.0"
"P800046ABAL",7,"09A",1958,"258.0","95.0"
"P800046ABAL",7,"09A",1959,"228.0","87.0"
"P800046ABAL",7,"09A",1960,"150.0","60.0"
"P800046ABAL",7,"09A",1961,"128.0","53.0"
"P800046ABAL",7,"09A",1962,"102.0","44.0"
"P800046ABAL",7,"09A",1963,"116.0","52.0"
"P800046ABAL",7,"09A",1964,"160.0","73.0"
"P800046ABAL",7,"09A",1965,"220.0","104.0"
"P800046ABAL",7,"09A",1966,"221.0","107.0"
"P800046ABAL",7,"09A",1967,"206.0","101.0"
"P800046ABAL",7,"09A",1968,"99.0","49.0"
"P800046ABAL",7,"09A",1969,"107.0","54.0"
"P800046ABAL",7,"09A",1970,"251.0","128.0"
"P800046ABAL",7,"09A",1971,"254.0","130.0"
"P800046ABAL",7,"09A",1972,"290.0","149.0"
"P800046ABAL",7,"09A",1973,"232.0","119.0"
"P800046ABAL",7,"09A",1974,"117.0","60.0"
"P800046ABAL",7,"09A",1975,"117.0","60.0"
"P800046ABAL",7,"09A",1976,"101.0","51.0"
"P800046ABAL",7,"09A",1977,"195.0","98.0"
"P800046ABAL",7,"09A",1978,"314.0","156.0"
"P800046ABAL",7,"09A",1979,"193.0","95.0"
"P800046ABAL",7,"09A",1980,"204.0","99.0"
"P800046ABAL",7,"09A",1981,"257.0","123.0"
"P800046ABAL",7,"09A",1982,"272.0","128.0"
"P800046ABAL",7,"09A",1983,"316.0","147.0"
"P800046ABAL",7,"09A",1984,"199.0","91.0"
"P800046ABAL",7,"09A",1985,"247.0","112.0"
"P800046ABAL",7,"09A",1986,"204.0","91.0"
"P800046ABAL",7,"09A",1987,"336.0","148.0"
"P800046ABAL",7,"09A",1988,"260.0","113.0"
"P800046ABAL",7,"09A",1989,"298.0","128.0"
"P800046ABAL",7,"09A",1990,"204.0","86.0"
"P800046ABAL",7,"09A",1991,"157.0","66.0"
"P800046ABAL",7,"09A",1992,"132.0","55.0"
"P800046ABAL",7,"09A",1993,"217.0","89.0"
"P800046ABAL",7,"09A",1994,"376.0","152.0"
"P800046ABAL",7,"09A",1995,"383.0","153.0"
"P800046ABAL",7,"09A",1996,"231.0","91.0"
"P800046ABAL",7,"09A",1997,"287.0","112.0"
"P800046ABAL",7,"09A",1998,"223.0","87.0"
"P800046ABAL",7,"09A",1999,"259.0","100.0"
"P800046ABAL",7,"09A",2000,"270.0","103.0"
"P800046ABAL",7,"09A",2001,"222.0","84.0"
"P800046ABAL",7,"09A",2002,"232.0","87.0"
"P800046ABAL",7,"09A",2003,"132.0","49.0"
"P800046ABAL",7,"09A",2004,"156.0","57.0"
"P800046ABAL",7,"09A",2005,"258.0","94.0"
"P800046ABAL",7,"09A",2006,"187.0","67.0"
"P800046ABAL",7,"09A",2007,"198.0","71.0"
"P800046ABAL",7,"09A",2008,"541.0","192.0"
"P800046ABAL",7,"09A",2009,"482.0","170.0"
"P800046ABAL",7,"09A",2010,"423.0","148.0"
"P800046ABAL",7,"09A",2011,"433.0","151.0"
"P800046ABAL",7,"09A",2012,"307.0","106.0"
"P800046ABAL",7,"09A",2013,"223.0","77.0"
"P800046ABAL",7,"09A",2014,"324.0","112.0"
"P800046ABAL",7,"09A",2015,"204.0","70.0"
"P800046ABAL",7,"09A",2016,"216.0","74.0"
"P800046ABAL",7,"09A",2017,"228.0","78.0"
"P800046ABAL",7,"09A",2018,"188.0","64.0"
"P800046ABAL",7,"09A",2019,"274.0","93.0"
"P800046ABAL",7,"09A",2020,"343.0","116.0"
"P800046ABAL",7,"09A",2021,"318.0","107.0"
"P800057FASY",1,"01A",1921,"NULL","NULL"
"P800057FASY",1,"01A",1922,"NULL","NULL"
"P800057FASY",1,"01A",1923,"NULL","NULL"
"P800057FASY",1,"01A",1924,"NULL","NULL"
"P800057FASY",1,"01A",1925,"33.0","18.0"
"P800057FASY",1,"01A",1926,"209.0","113.0"
"P800057FASY",1,"01A",1927,"246.0","134.0"
"P800057FASY",1,"01A",1928,"159.0","87.0"
"P800057FASY",1,"01A",1929,"183.0","101.0"
"P800057FASY",1,"01A",1930,"146.0","82.0"
"P800057FASY",1,"01A",1931,"233.0","131.0"
"P800057FASY",1,"01A",1932,"272.0","155.0"
"P800057FASY",1,"01A",1933,"271.0","155.0"
"P800057FASY",1,"01A",1934,"181.0","105.0"
"P800057FASY",1,"01A",1935,"176.0","103.0"
"P800057FASY",1,"01A",1936,"205.0","121.0"
"P800057FASY",1,"01A",1937,"163.0","97.0"
"P800057FASY",1,"01A",1938,"174.0","105.0"
"P800057FASY",1,"01A",1939,"183.0","112.0"
"P800057FASY",1,"01A",1940,"102.0","63.0"
"P800057FASY",1,"01A",1941,"135.0","84.0"
"P800057FASY",1,"01A",1942,"130.0","82.0"
"P800057FASY",1,"01A",1943,"168.0","107.0"
"P800057FASY",1,"01A",1944,"139.0","90.0"
"P800057FASY",1,"01A",1945,"146.0","95.0"
"P800057FASY",1,"01A",1946,"175.0","115.0"
"P800057FASY",1,"01A",1947,"103.0","68.0"
"P800057FASY",1,"01A",1948,"118.0","79.0"
"P800057FASY",1,"01A",1949,"175.0","118.0"
"P800057FASY",1,"01A",1950,"115.0","78.0"
"P800057FASY",1,"01A",1951,"126.0","86.0"
"P800057FASY",1,"01A",1952,"116.0","79.0"
"P800057FASY",1,"01A",1953,"136.0","94.0"
"P800057FASY",1,"01A",1954,"168.0","116.0"
"P800057FASY",1,"01A",1955,"171.0","119.0"
"P800057FASY",1,"01A",1956,"101.0","70.0"
"P800057FASY",1,"01A",1957,"118.0","82.0"
"P800057FASY",1,"01A",1958,"160.0","111.0"
"P800057FASY",1,"01A",1959,"133.0","93.0"
"P800057FASY",1,"01A",1960,"157.0","109.0"
"P800057FASY",1,"01A",1961,"173.0","121.0"
"P800057FASY",1,"01A",1962,"150.0","104.0"
"P800057FASY",1,"01A",1963,"128.0","89.0"
"P800057FASY",1,"01A",1964,"113.0","78.0"
"P800057FASY",1,"01A",1965,"121.0","84.0"
"P800057FASY",1,"01A",1966,"116.0","80.0"
"P800057FASY",1,"01A",1967,"132.0","91.0"
"P800057FASY",1,"01A",1968,"142.0","97.0"
"P800057FASY",1,"01A",1969,"169.0","115.0"
"P800057FASY",1,"01A",1970,"160.0","108.0"
"P800057FASY",1,"01A",1971,"135.0","91.0"
"P800057FASY",1,"01A",1972,"135.0","91.0"
"P800057FASY",1,"01A",1973,"129.0","86.0"
"P800057FASY",1,"01A",1974,"118.0","79.0"
"P800057FASY",1,"01A",1975,"217.0","144.0"
"P800057FASY",1,"01A",1976,"143.0","94.0"
"P800057FASY",1,"01A",1977,"208.0","137.0"
"P800057FASY",1,"01A",1978,"105.0","69.0"
"P800057FASY",1,"01A",1979,"135.0","88.0"
"P800057FASY",1,"01A",1980,"231.0","151.0"
"P800057FASY",1,"01A",1981,"152.0","99.0"
"P800057FASY",1,"01A",1982,"216.0","141.0"
"P800057FASY",1,"01A",1983,"142.0","92.0"
"P800057FASY",1,"01A",1984,"112.0","73.0"
"P800057FASY",1,"01A",1985,"227.0","148.0"
"P800057FASY",1,"01A",1986,"224.0","146.0"
"P800057FASY",1,"01A",1987,"260.0","170.0"
"P800057FASY",1,"01A",1988,"152.0","100.0"
"P800057FASY",1,"01A",1989,"174.0","114.0"
"P800057FASY",1,"01A",1990,"150.0","99.0"
"P800057FASY",1,"01A",1991,"144.0","95.0"
"P800057FASY",1,"01A",1992,"158.0","105.0"
"P800057FASY",1,"01A",1993,"62.0","41.0"
"P800057FASY",1,"01A",1994,"112.0","75.0"
"P800057FASY",1,"01A",1995,"157.0","105.0"
"P800057FASY",1,"01A",1996,"194.0","130.0"
"P800057FASY",1,"01A",1997,"157.0","106.0"
"P800057FASY",1,"01A",1998,"130.0","88.0"
"P800057FASY",1,"01A",1999,"142.0","96.0"
"P800057FASY",1,"01A",2000,"132.0","89.0"
"P800057FASY",1,"01A",2001,"102.0","69.0"
"P800057FASY",1,"01A",2002,"130.0","88.0"
"P800057FASY",1,"01A",2003,"172.0","116.0"
"P800057FASY",1,"01A",2004,"156.0","104.0"
"P800057FASY",1,"01A",2005,"165.0","110.0"
"P800057FASY",1,"01A",2006,"154.0","102.0"
"P800057FASY",1,"01A",2007,"154.0","102.0"
"P800057FASY",1,"01A",2008,"178.0","117.0"
"P800057FASY",1,"01A",2009,"152.0","99.0"
"P800057FASY",1,"01A",2010,"138.0","89.0"
"P800057FASY",1,"01A",2011,"47.0","30.0"
"P800057FASY",1,"01A",2012,"79.0","50.0"
"P800057FASY",1,"01A",2013,"92.0","57.0"
"P800057FASY",1,"01A",2014,"112.0","68.0"
"P800057FASY",1,"01A",2015,"119.0","72.0"
"P800057FASY",1,"01A",2016,"105.0","62.0"
"P800057FASY",1,"01A",2017,"162.0","94.0"
"P800057FASY",1,"01A",2018,"141.0","81.0"
"P800057FASY",1,"01A",2019,"154.0","87.0"
"P800057FASY",1,"01A",2020,"203.0","112.0"
"P800057FASY",1,"01A",2021,"446.0","242.0"
"P800057FASY",1,"01A",2022,"278.0","148.0"
"P800057FASY",3,"01B",1921,"NULL","NULL"
"P800057FASY",3,"01B",1922,"60.0","30.0"
"P800057FASY",3,"01B",1923,"201.0","101.0"
"P800057FASY",3,"01B",1924,"245.0","124.0"
"P800057FASY",3,"01B",1925,"200.0","102.0"
"P800057FASY",3,"01B",1926,"255.0","130.0"
"P800057FASY",3,"01B",1927,"248.0","127.0"
"P800057FASY",3,"01B",1928,"152.0","78.0"
"P800057FASY",3,"01B",1929,"169.0","88.0"
"P800057FASY",3,"01B",1930,"149.0","78.0"
"P800057FASY",3,"01B",1931,"235.0","123.0"
"P800057FASY",3,"01B",1932,"289.0","152.0"
"P800057FASY",3,"01B",1933,"240.0","127.0"
"P800057FASY",3,"01B",1934,"185.0","99.0"
"P800057FASY",3,"01B",1935,"159.0","85.0"
"P800057FASY",3,"01B",1936,"213.0","115.0"
"P800057FASY",3,"01B",1937,"219.0","119.0"
"P800057FASY",3,"01B",1938,"273.0","150.0"
"P800057FASY",3,"01B",1939,"254.0","141.0"
"P800057FASY",3,"01B",1940,"146.0","81.0"
"P800057FASY",3,"01B",1941,"178.0","100.0"
"P800057FASY",3,"01B",1942,"140.0","79.0"
"P800057FASY",3,"01B",1943,"165.0","94.0"
"P800057FASY",3,"01B",1944,"140.0","80.0"
"P800057FASY",3,"01B",1945,"139.0","80.0"
"P800057FASY",3,"01B",1946,"167.0","97.0"
"P800057FASY",3,"01B",1947,"97.0","56.0"
"P800057FASY",3,"01B",1948,"121.0","70.0"
"P800057FASY",3,"01B",1949,"201.0","117.0"
"P800057FASY",3,"01B",1950,"141.0","82.0"
"P800057FASY",3,"01B",1951,"205.0","120.0"
"P800057FASY",3,"01B",1952,"161.0","94.0"
"P800057FASY",3,"01B",1953,"167.0","97.0"
"P800057FASY",3,"01B",1954,"144.0","83.0"
"P800057FASY",3,"01B",1955,"110.0","63.0"
"P800057FASY",3,"01B",1956,"95.0","55.0"
"P800057FASY",3,"01B",1957,"105.0","60.0"
"P800057FASY",3,"01B",1958,"173.0","98.0"
"P800057FASY",3,"01B",1959,"132.0","74.0"
"P800057FASY",3,"01B",1960,"182.0","101.0"
"P800057FASY",3,"01B",1961,"211.0","116.0"
"P800057FASY",3,"01B",1962,"175.0","96.0"
"P800057FASY",3,"01B",1963,"135.0","73.0"
"P800057FASY",3,"01B",1964,"134.0","72.0"
"P800057FASY",3,"01B",1965,"146.0","77.0"
"P800057FASY",3,"01B",1966,"139.0","73.0"
"P800057FASY",3,"01B",1967,"198.0","103.0"
"P800057FASY",3,"01B",1968,"186.0","95.0"
"P800057FASY",3,"01B",1969,"266.0","135.0"
"P800057FASY",3,"01B",1970,"238.0","120.0"
"P800057FASY",3,"01B",1971,"203.0","101.0"
"P800057FASY",3,"01B",1972,"232.0","115.0"
"P800057FASY",3,"01B",1973,"211.0","104.0"
"P800057FASY",3,"01B",1974,"267.0","131.0"
"P800057FASY",3,"01B",1975,"307.0","149.0"
"P800057FASY",3,"01B",1976,"192.0","93.0"
"P800057FASY",3,"01B",1977,"314.0","152.0"
"P800057FASY",3,"01B",1978,"188.0","91.0"
"P800057FASY",3,"01B",1979,"177.0","86.0"
"P800057FASY",3,"01B",1980,"281.0","136.0"
"P800057FASY",3,"01B",1981,"220.0","107.0"
"P800057FASY",3,"01B",1982,"246.0","120.0"
"P800057FASY",3,"01B",1983,"190.0","93.0"
"P800057FASY",3,"01B",1984,"197.0","97.0"
"P800057FASY",3,"01B",1985,"276.0","138.0"
"P800057FASY",3,"01B",1986,"279.0","140.0"
"P800057FASY",3,"01B",1987,"252.0","128.0"
"P800057FASY",3,"01B",1988,"153.0","79.0"
"P800057FASY",3,"01B",1989,"222.0","116.0"
"P800057FASY",3,"01B",1990,"195.0","103.0"
"P800057FASY",3,"01B",1991,"228.0","123.0"
"P800057FASY",3,"01B",1992,"186.0","102.0"
"P800057FASY",3,"01B",1993,"85.0","47.0"
"P800057FASY",3,"01B",1994,"163.0","93.0"
"P800057FASY",3,"01B",1995,"157.0","91.0"
"P800057FASY",3,"01B",1996,"144.0","85.0"
"P800057FASY",3,"01B",1997,"320.0","193.0"
"P800057FASY",3,"01B",1998,"197.0","122.0"
"P800057FASY",3,"01B",1999,"233.0","147.0"
"P800057FASY",3,"01B",2000,"148.0","96.0"
"P800057FASY",3,"01B",2001,"112.0","74.0"
"P800057FASY",3,"01B",2002,"125.0","85.0"
"P800057FASY",3,"01B",2003,"103.0","72.0"
"P800057FASY",3,"01B",2004,"102.0","73.0"
"P800057FASY",3,"01B",2005,"101.0","74.0"
"P800057FASY",3,"01B",2006,"102.0","76.0"
"P800057FASY",3,"01B",2007,"101.0","77.0"
"P800057FASY",3,"01B",2008,"114.0","89.0"
"P800057FASY",3,"01B",2009,"90.0","72.0"
"P800057FASY",3,"01B",2010,"99.0","81.0"
